id,user_rating,user_name,user_profile,user_review,user_reviewdate,user_staydate
9003,4.0,Michelle W,https://www.tripadvisor.ca/Profile/mmwilson83, nil,Jan. 2019, January 2019
9003,5.0,lisambrandt1,https://www.tripadvisor.ca/Profile/lisambrandt1, nil,May 2018, May 2018
9003,4.0,Placestobee,https://www.tripadvisor.ca/Profile/Placestobee, nil,Jan. 2019, January 2019
9003,5.0,Lori Y,https://www.tripadvisor.ca/Profile/loriy201, nil,Jan. 2019, January 2019
9003,4.0,medsalesguy,https://www.tripadvisor.ca/Profile/medsalesguy, nil,Nov. 2018, November 2018
9003,5.0,kpatters,https://www.tripadvisor.ca/Profile/kpatters, nil,Nov. 2018, November 2018
9003,5.0,Gurston D,https://www.tripadvisor.ca/Profile/gurstond, nil,Oct. 2018, October 2018
9003,4.0,kidglove11,https://www.tripadvisor.ca/Profile/kidglove11, nil,Oct. 2018, October 2018
9003,5.0,Connie B,https://www.tripadvisor.ca/Profile/86connieb86, nil,Oct. 2018, September 2018
9003,5.0,odie05408,https://www.tripadvisor.ca/Profile/odie05408, nil,Oct. 2018, October 2018
9003,5.0,Easyflyer,https://www.tripadvisor.ca/Profile/Easyflyer, nil,Oct. 2018, October 2018
9003,4.0,405pams,https://www.tripadvisor.ca/Profile/405pams, nil,Sep. 2018, September 2018
9003,5.0,JoyceandYves,https://www.tripadvisor.ca/Profile/JoyceandYves, nil,Sep. 2018, September 2018
9003,5.0,Wrld_Trvllr87,https://www.tripadvisor.ca/Profile/Wrld_Trvllr87, nil,Sep. 2018, July 2018
9003,4.0,Flyer540666,https://www.tripadvisor.ca/Profile/Flyer540666, nil,Aug. 2018, August 2018
9003,nil,,nil, nil,nil,nil
9003,5.0,R0795,https://www.tripadvisor.ca/Profile/R0795, nil,Jul. 2018, July 2018
9003,5.0,JoJo,https://www.tripadvisor.ca/Profile/silverjoanne90, nil,Jul. 2018, July 2018
9003,5.0,Angie R,https://www.tripadvisor.ca/Profile/angier160, nil,Jul. 2018, July 2018
9003,5.0,SheilaHa,https://www.tripadvisor.ca/Profile/SheilaHa, nil,Jul. 2018, June 2018
9003,4.0,jbruceh2016,https://www.tripadvisor.ca/Profile/jbruceh2016, nil,Jun. 2018, June 2018
9003,5.0,julie d,https://www.tripadvisor.ca/Profile/juliedU4081SP, nil,May 2018, May 2018
9003,5.0,Stephani S,https://www.tripadvisor.ca/Profile/StephaniS546, nil,May 2018, May 2018
9003,4.0,brenmarshb,https://www.tripadvisor.ca/Profile/brenmarshb, nil,May 2018, May 2018
9003,5.0,SUSAN G,https://www.tripadvisor.ca/Profile/580SUSANG, nil,May 2018, May 2018
9003,5.0,Trung N,https://www.tripadvisor.ca/Profile/601trungn, nil,Apr. 2018, April 2018
9003,5.0,Carol M,https://www.tripadvisor.ca/Profile/497carolm, nil,Apr. 2018, March 2018
9003,5.0,David D,https://www.tripadvisor.ca/Profile/Y2316SXdavidd, nil,Apr. 2018, March 2018
9003,5.0,marlyn585,https://www.tripadvisor.ca/Profile/marlyn585, nil,Mar. 2018, March 2018
9003,4.0,michaelh409,https://www.tripadvisor.ca/Profile/michaelh409, nil,Mar. 2018, March 2018
9003,4.0,billmM5772AN,https://www.tripadvisor.ca/Profile/billmM5772AN, nil,Feb. 2018, October 2017
9003,5.0,shoshana h,https://www.tripadvisor.ca/Profile/shoshanah218, nil,Feb. 2018, February 2018
9003,4.0,alaurentino,https://www.tripadvisor.ca/Profile/alaurentino, nil,Jan. 2018, January 2018
9003,5.0,Sylvie M,https://www.tripadvisor.ca/Profile/sylviem987, nil,Jan. 2018, January 2018
9003,5.0,gcagon,https://www.tripadvisor.ca/Profile/gcagon, nil,Jan. 2018, January 2018
9003,4.0,Memtown,https://www.tripadvisor.ca/Profile/Memtown, nil,Dec. 2017, November 2017
9003,4.0,Exorsyst,https://www.tripadvisor.ca/Profile/Exorsyst, nil,Dec. 2017, December 2017
9003,2.0,Simon D,https://www.tripadvisor.ca/Profile/simondT7950QP, nil,Nov. 2017, November 2017
9003,4.0,BimmerM,https://www.tripadvisor.ca/Profile/BimmerM, nil,Nov. 2017, November 2017
9003,4.0,Ross W,https://www.tripadvisor.ca/Profile/767rossw, nil,Oct. 2017, September 2017
9003,5.0,Donna C,https://www.tripadvisor.ca/Profile/vacagirl8, nil,Sep. 2017, September 2017
9003,5.0,PattiZzzzzzz,https://www.tripadvisor.ca/Profile/PattiZzzzzzz, nil,Sep. 2017, September 2017
9003,5.0,Marilyn L,https://www.tripadvisor.ca/Profile/93marilynl, nil,Sep. 2017, September 2017
9003,4.0,Zab81,https://www.tripadvisor.ca/Profile/Zab81, nil,Sep. 2017, August 2017
9003,5.0,AleeM314,https://www.tripadvisor.ca/Profile/AleeM314, nil,Aug. 2017, August 2017
9003,4.0,Kirk0,https://www.tripadvisor.ca/Profile/Kirk0, nil,Aug. 2017, August 2017
9003,3.0,Reisaapie,https://www.tripadvisor.ca/Profile/Reisaapie, nil,Jul. 2017, July 2017
9003,4.0,milady_12,https://www.tripadvisor.ca/Profile/milady_12, nil,Jul. 2017, July 2017
9003,4.0,Sarzabi,https://www.tripadvisor.ca/Profile/Sarzabi, nil,Jul. 2017, June 2017
9003,5.0,Vince B,https://www.tripadvisor.ca/Profile/VinceB317, nil,Jul. 2017, June 2017
9003,5.0,nadia_pleasanton,https://www.tripadvisor.ca/Profile/nadia_pleasanton, nil,Jul. 2017, July 2017
9003,5.0,Jonathan D,https://www.tripadvisor.ca/Profile/Jeoun, nil,Jun. 2017, June 2017
9003,4.0,lorrainemlanglois,https://www.tripadvisor.ca/Profile/lorrainemlanglois, nil,Jun. 2017, June 2017
9003,5.0,Beverly F,https://www.tripadvisor.ca/Profile/872beverlyf, nil,Jun. 2017, June 2017
9003,5.0,pigseyepeg,https://www.tripadvisor.ca/Profile/pigseyepeg, nil,Jun. 2017, June 2017
9003,5.0,Robert O,https://www.tripadvisor.ca/Profile/L5275NBroberto, nil,Jun. 2017, June 2017
9003,5.0,Chia C,https://www.tripadvisor.ca/Profile/665chiac, nil,Jan. 2017, January 2017
9003,3.0,travelingnow2008,https://www.tripadvisor.ca/Profile/travelingnow2008, nil,Nov. 2016, November 2016
9003,5.0,Lori R,https://www.tripadvisor.ca/Profile/lorir77, nil,Oct. 2016, October 2016
9003,5.0,dkb60,https://www.tripadvisor.ca/Profile/dkb60, nil,Oct. 2016, June 2016
9003,4.0,TravelFamily118,https://www.tripadvisor.ca/Profile/TravelFamily118, nil,Oct. 2016, October 2016
9003,4.0,dgqc,https://www.tripadvisor.ca/Profile/dgqc, nil,Oct. 2016, October 2016
9003,4.0,Kay1066,https://www.tripadvisor.ca/Profile/Kay1066, nil,Oct. 2016, October 2016
9003,5.0,Ela_Baum,https://www.tripadvisor.ca/Profile/Ela_Baum, nil,Oct. 2016, October 2016
9003,5.0,bigfoot215,https://www.tripadvisor.ca/Profile/bigfoot215, nil,Oct. 2016, October 2016
9003,2.0,meic01,https://www.tripadvisor.ca/Profile/meic01, nil,Sep. 2016, September 2016
9003,4.0,SandeeLee81,https://www.tripadvisor.ca/Profile/SandeeLee81, nil,Sep. 2016, September 2016
9003,3.0,Doug S,https://www.tripadvisor.ca/Profile/V9709VQdougs, nil,Sep. 2016, September 2016
9003,4.0,macjl2015,https://www.tripadvisor.ca/Profile/macjl2015, nil,Sep. 2016, September 2016
9003,5.0,BritGal,https://www.tripadvisor.ca/Profile/BritGal, nil,Sep. 2016, August 2016
9003,5.0,Rose22_12,https://www.tripadvisor.ca/Profile/Rose22_12, nil,Sep. 2016, September 2016
9003,4.0,Gurgon,https://www.tripadvisor.ca/Profile/Gurgon, nil,Sep. 2016, September 2016
9003,4.0,Vaughn F,https://www.tripadvisor.ca/Profile/VaughnFox, nil,Sep. 2016, August 2016
9003,4.0,JsHappytravels,https://www.tripadvisor.ca/Profile/JsHappytravels, nil,Sep. 2016, August 2016
9003,5.0,Heidi H,https://www.tripadvisor.ca/Profile/M7680HVheidih, nil,Sep. 2016, August 2016
9003,4.0,Jodi Y,https://www.tripadvisor.ca/Profile/jodiy529, nil,Aug. 2016, August 2016
9003,4.0,ttbrad,https://www.tripadvisor.ca/Profile/ttbrad, nil,Aug. 2016, July 2016
9003,5.0,ArianeOD,https://www.tripadvisor.ca/Profile/ArianeOD, nil,Aug. 2016, August 2016
9003,4.0,mdmd1,https://www.tripadvisor.ca/Profile/mdmd1, nil,Aug. 2016, August 2016
9003,4.0,Judy C,https://www.tripadvisor.ca/Profile/842judyc, nil,Aug. 2016, August 2016
9003,5.0,Peter C,https://www.tripadvisor.ca/Profile/petercD6657JM, nil,Aug. 2016, August 2016
9003,4.0,June M,https://www.tripadvisor.ca/Profile/993junem, nil,Aug. 2016, August 2016
9003,4.0,Josh_from_RI,https://www.tripadvisor.ca/Profile/Josh_from_RI, nil,Aug. 2016, August 2016
9003,5.0,Mariewin L,https://www.tripadvisor.ca/Profile/mariewinl, nil,Aug. 2016, July 2016
9003,5.0,Garry M,https://www.tripadvisor.ca/Profile/garrym768, nil,Aug. 2016, August 2016
9003,4.0,cdi1177,https://www.tripadvisor.ca/Profile/cdi1177, nil,Aug. 2016, July 2016
9003,4.0,gaetan m,https://www.tripadvisor.ca/Profile/gaetanm698, nil,Jul. 2016, July 2016
9003,5.0,Leigh-Anne G,https://www.tripadvisor.ca/Profile/765leighanneg, nil,Jul. 2016, July 2016
9003,4.0,Ormstown,https://www.tripadvisor.ca/Profile/Ormstown, nil,Jul. 2016, June 2016
9003,5.0,zeniatrips,https://www.tripadvisor.ca/Profile/zeniatrips, nil,Jul. 2016, July 2016
9003,3.0,BM_Mtl,https://www.tripadvisor.ca/Profile/BM_Mtl, nil,Jul. 2016, June 2016
9003,5.0,Dale P,https://www.tripadvisor.ca/Profile/Petey79, nil,Jun. 2016, June 2016
9003,5.0,Bob-Vicky,https://www.tripadvisor.ca/Profile/Bob-Vicky, nil,Jun. 2016, June 2016
9003,4.0,Fran M,https://www.tripadvisor.ca/Profile/132franm, nil,Jun. 2016, June 2016
9003,5.0,penguinlady59,https://www.tripadvisor.ca/Profile/penguinlady59, nil,May 2016, May 2016
9003,5.0,Claude C,https://www.tripadvisor.ca/Profile/claudec365, nil,Apr. 2016, April 2016
9003,5.0,jpatchell,https://www.tripadvisor.ca/Profile/jpatchell, nil,Apr. 2016, April 2016
9003,5.0,bbb,https://www.tripadvisor.ca/Profile/bbbbbbbeeeeee, nil,Apr. 2016, April 2016
9003,5.0,JohnTGNW,https://www.tripadvisor.ca/Profile/JohnTGNW, nil,Apr. 2016, April 2016
9003,1.0,Tumomak,https://www.tripadvisor.ca/Profile/Tumomak, nil,Apr. 2016, April 2016
9003,5.0,Elaine B,https://www.tripadvisor.ca/Profile/ElaineB563, nil,Mar. 2016, March 2016
9003,2.0,MtlPAPA,https://www.tripadvisor.ca/Profile/MtlPAPA, nil,Feb. 2016, January 2016
9003,3.0,alment,https://www.tripadvisor.ca/Profile/alment, nil,Jan. 2016, December 2015
9003,4.0,Christian L,https://www.tripadvisor.ca/Profile/273ChristianL273, nil,Dec. 2015, December 2015
9003,5.0,alanribanogarcia,https://www.tripadvisor.ca/Profile/alanribanogarcia, nil,Dec. 2015, December 2015
9003,5.0,MTLReviewer,https://www.tripadvisor.ca/Profile/MTLReviewer, nil,Dec. 2015, December 2015
9003,4.0,DAVE K,https://www.tripadvisor.ca/Profile/332davek, nil,Nov. 2015, September 2015
9003,3.0,Nancy M,https://www.tripadvisor.ca/Profile/NancyMcKnight, nil,Nov. 2015, November 2015
9003,5.0,RoadWarrior98,https://www.tripadvisor.ca/Profile/RoadWarrior98, nil,Oct. 2015, October 2015
9003,5.0,Ron W,https://www.tripadvisor.ca/Profile/ronwQ1105OE, nil,Oct. 2015, October 2015
9003,5.0,atreliz,https://www.tripadvisor.ca/Profile/atreliz, nil,Oct. 2015, October 2015
9003,4.0,Greytop13,https://www.tripadvisor.ca/Profile/Greytop13, nil,Oct. 2015, October 2015
9003,5.0,Brenda W,https://www.tripadvisor.ca/Profile/622brendaw, nil,Oct. 2015, October 2015
9003,5.0,Nikki5886,https://www.tripadvisor.ca/Profile/Nikki5886, nil,Oct. 2015, October 2015
9003,3.0,271TiredTraveller,https://www.tripadvisor.ca/Profile/271TiredTraveller, nil,Oct. 2015, October 2015
9003,4.0,LaJen_13,https://www.tripadvisor.ca/Profile/LaJen_13, nil,Oct. 2015, September 2015
9003,5.0,Trake,https://www.tripadvisor.ca/Profile/Trake, nil,Oct. 2015, September 2015
9003,4.0,annenrob,https://www.tripadvisor.ca/Profile/annenrob, nil,Sep. 2015, September 2015
9003,5.0,BJCW,https://www.tripadvisor.ca/Profile/BJCW, nil,Sep. 2015, September 2015
9003,5.0,VisitanteRJ,https://www.tripadvisor.ca/Profile/VisitanteRJ, nil,Sep. 2015, September 2015
9003,4.0,capegirardeau,https://www.tripadvisor.ca/Profile/capegirardeau, nil,Sep. 2015, September 2015
9003,4.0,Jeff M,https://www.tripadvisor.ca/Profile/jeffmG998QN, nil,Aug. 2015, August 2015
9003,5.0,David L,https://www.tripadvisor.ca/Profile/208DavidL208, nil,Aug. 2015, August 2015
9003,3.0,diandy662,https://www.tripadvisor.ca/Profile/diandy662, nil,Aug. 2015, August 2015
9003,3.0,Karoly13,https://www.tripadvisor.ca/Profile/Karoly13, nil,Aug. 2015, August 2015
9003,4.0,Luvs2travel48,https://www.tripadvisor.ca/Profile/Luvs2travel48, nil,Aug. 2015, August 2015
9003,4.0,sharmini k,https://www.tripadvisor.ca/Profile/sharminik, nil,Aug. 2015, August 2015
9003,5.0,Tricia B,https://www.tripadvisor.ca/Profile/980triciab, nil,Aug. 2015, August 2015
9003,5.0,lotuselise2015,https://www.tripadvisor.ca/Profile/lotuselise2015, nil,Jul. 2015, June 2015
9003,4.0,ottravel5,https://www.tripadvisor.ca/Profile/ottravel5, nil,Jul. 2015, July 2015
9003,5.0,pla57,https://www.tripadvisor.ca/Profile/pla57, nil,Jul. 2015, July 2015
9003,5.0,loribug1,https://www.tripadvisor.ca/Profile/loribug1, nil,Jul. 2015, July 2015
9003,4.0,MaryAnn d,https://www.tripadvisor.ca/Profile/652maryannd, nil,Jul. 2015, July 2015
9003,5.0,oakland3,https://www.tripadvisor.ca/Profile/oakland3, nil,Jul. 2015, July 2015
9003,5.0,Niti R,https://www.tripadvisor.ca/Profile/nitir2013, nil,Jul. 2015, July 2015
9003,5.0,sharjack2002,https://www.tripadvisor.ca/Profile/sharjack2002, nil,Jul. 2015, July 2015
9003,4.0,Teamtravel705,https://www.tripadvisor.ca/Profile/Teamtravel705, nil,Jul. 2015, July 2015
9003,4.0,dougdnh,https://www.tripadvisor.ca/Profile/dougdnh, nil,Jul. 2015, July 2015
9003,4.0,ashlovesmexico,https://www.tripadvisor.ca/Profile/ashlovesmexico, nil,Jul. 2015, June 2015
9003,3.0,flappleton,https://www.tripadvisor.ca/Profile/flappleton, nil,Jun. 2015, June 2015
9003,4.0,J-Guy L,https://www.tripadvisor.ca/Profile/jguyl, nil,Jun. 2015, June 2015
9003,4.0,pinky14,https://www.tripadvisor.ca/Profile/pinky14, nil,Apr. 2015, April 2015
9003,5.0,311nikki67,https://www.tripadvisor.ca/Profile/311nikki67, nil,Mar. 2015, March 2015
9003,5.0,roger r,https://www.tripadvisor.ca/Profile/427rogerr, nil,Feb. 2015, February 2015
9003,5.0,AMLAP,https://www.tripadvisor.ca/Profile/AMLAP, nil,Jan. 2015, January 2015
9003,4.0,Israel T,https://www.tripadvisor.ca/Profile/IsraelT412, nil,Jan. 2015, January 2015
9003,4.0,Montreal_dude2014,https://www.tripadvisor.ca/Profile/Montreal_dude2014, nil,Dec. 2014, December 2014
9003,4.0,Chile_elm,https://www.tripadvisor.ca/Profile/Chile_elm, nil,Nov. 2014, November 2014
9003,4.0,Eric T,https://www.tripadvisor.ca/Profile/EricT560, nil,Oct. 2014, October 2014
9003,5.0,heatherl68,https://www.tripadvisor.ca/Profile/heatherl68, nil,Oct. 2014, October 2014
9003,5.0,theoracle44,https://www.tripadvisor.ca/Profile/theoracle44, nil,Oct. 2014, October 2014
9003,4.0,Larababe,https://www.tripadvisor.ca/Profile/Larababe, nil,Sep. 2014, September 2014
9003,4.0,caro176,https://www.tripadvisor.ca/Profile/caro176, nil,Aug. 2014, August 2014
9003,3.0,Tom H,https://www.tripadvisor.ca/Profile/TomH474, nil,May 2013, May 2013
9003,2.0,Nickintinos,https://www.tripadvisor.ca/Profile/Nickintinos, nil,Nov. 2012, November 2012
9003,5.0,Sonia H,https://www.tripadvisor.ca/Profile/SoniaH19, nil,Oct. 2012, October 2012
9003,4.0,newyorker058,https://www.tripadvisor.ca/Profile/newyorker058, nil,Mar. 2012, March 2012
9004,nil,,nil, nil,nil,nil
9004,5.0,db0710,https://www.tripadvisor.ca/Profile/db0710, nil,Nov. 2018, November 2018
9004,5.0,Venttianne,https://www.tripadvisor.ca/Profile/Venttianne, nil,Oct. 2018, September 2018
9004,5.0,VancouverRod,https://www.tripadvisor.ca/Profile/VancouverRod, nil,Oct. 2018, October 2018
9004,5.0,romanioriana26,https://www.tripadvisor.ca/Profile/romanioriana26, nil,Oct. 2018, October 2018
9004,5.0,Lindaandmaurice D,https://www.tripadvisor.ca/Profile/lindaandmauriced, nil,Oct. 2018, October 2018
9004,5.0,salvatoregB8157KG,https://www.tripadvisor.ca/Profile/salvatoregB8157KG, nil,Sep. 2018, September 2018
9004,5.0,Lat70,https://www.tripadvisor.ca/Profile/Lat70, nil,Sep. 2018, August 2018
9004,5.0,L P,https://www.tripadvisor.ca/Profile/lp971, nil,Sep. 2018, September 2018
9004,4.0,Melanie G,https://www.tripadvisor.ca/Profile/174melanieg, nil,Sep. 2018, September 2018
9004,5.0,Sherri T,https://www.tripadvisor.ca/Profile/sherripault, nil,Sep. 2018, September 2018
9004,5.0,LindseySim,https://www.tripadvisor.ca/Profile/LindseySim, nil,Aug. 2018, August 2018
9004,5.0,Greg B,https://www.tripadvisor.ca/Profile/273GregB, nil,Aug. 2018, August 2018
9004,5.0,shaypower,https://www.tripadvisor.ca/Profile/shaypower, nil,Aug. 2018, August 2018
9004,5.0,BobbyBatman,https://www.tripadvisor.ca/Profile/BobbyBatman, nil,Aug. 2018, August 2018
9004,5.0,JaysunK,https://www.tripadvisor.ca/Profile/JaysunK, nil,Aug. 2018, August 2018
9004,5.0,Lam Y,https://www.tripadvisor.ca/Profile/996lamy, nil,Aug. 2018, August 2018
9004,5.0,ebabau,https://www.tripadvisor.ca/Profile/ebabau, nil,Jul. 2018, July 2018
9004,5.0,Jill1717,https://www.tripadvisor.ca/Profile/Jill1717, nil,Jul. 2018, July 2018
9004,5.0,Mizb29,https://www.tripadvisor.ca/Profile/Mizb29, nil,Jul. 2018, July 2018
9004,5.0,Martin G,https://www.tripadvisor.ca/Profile/martingA2699PD, nil,Jul. 2018, July 2018
9004,4.0,em1232017,https://www.tripadvisor.ca/Profile/em1232017, nil,Jul. 2018, July 2018
9004,5.0,MichelAida K,https://www.tripadvisor.ca/Profile/michelaidak, nil,Jul. 2018, July 2018
9004,5.0,Lori L,https://www.tripadvisor.ca/Profile/LoriL1925, nil,Jul. 2018, July 2018
9004,5.0,William F F,https://www.tripadvisor.ca/Profile/williamff2016, nil,Jul. 2018, July 2018
9004,3.0,pierlag10,https://www.tripadvisor.ca/Profile/pierlag10, nil,Jul. 2018, July 2018
9004,5.0,MarcGisele,https://www.tripadvisor.ca/Profile/MarcGisele, nil,Jul. 2018, June 2018
9004,5.0,David W,https://www.tripadvisor.ca/Profile/R3272NQdavidw, nil,Jul. 2018, June 2018
9004,5.0,susan,https://www.tripadvisor.ca/Profile/susandrolet17, nil,Jul. 2018, July 2018
9004,5.0,Extraordinary765734,https://www.tripadvisor.ca/Profile/Extraordinary765734, nil,Jul. 2018, July 2018
9004,5.0,jack409,https://www.tripadvisor.ca/Profile/jack409, nil,Jul. 2018, June 2018
9004,5.0,David R,https://www.tripadvisor.ca/Profile/Y5082AZdavidr, nil,Jun. 2018, June 2018
9004,5.0,timsteve2016,https://www.tripadvisor.ca/Profile/timsteve2016, nil,Jun. 2018, June 2018
9004,5.0,Ge P,https://www.tripadvisor.ca/Profile/gep807, nil,Jun. 2018, June 2018
9004,5.0,L0l2l0ngs,https://www.tripadvisor.ca/Profile/L0l2l0ngs, nil,Jun. 2018, June 2018
9004,5.0,oakvillerob2018,https://www.tripadvisor.ca/Profile/oakvillerob2018, nil,Jun. 2018, June 2018
9004,5.0,Marie F,https://www.tripadvisor.ca/Profile/MarieFG1914, nil,Jun. 2018, May 2018
9004,5.0,Mikelaï C,https://www.tripadvisor.ca/Profile/mikela_c2018, nil,Jun. 2018, June 2018
9004,5.0,ElOzkr A,https://www.tripadvisor.ca/Profile/elozkr, nil,Jun. 2018, June 2018
9004,5.0,jameschristopher,https://www.tripadvisor.ca/Profile/jameschristophers, nil,Jun. 2018, June 2018
9004,5.0,breezes1,https://www.tripadvisor.ca/Profile/breezes1, nil,Jun. 2018, June 2018
9004,5.0,Saskea O,https://www.tripadvisor.ca/Profile/saskeao, nil,Jun. 2018, May 2018
9004,5.0,canuck22SanFrancisco,https://www.tripadvisor.ca/Profile/canuck22SanFrancisco, nil,May 2018, May 2018
9004,5.0,Nick C,https://www.tripadvisor.ca/Profile/MDScaper, nil,May 2018, May 2018
9004,5.0,kalleyn,https://www.tripadvisor.ca/Profile/kalleyn, nil,May 2018, May 2018
9004,5.0,lukaBPL,https://www.tripadvisor.ca/Profile/lukaBPL, nil,May 2018, January 2018
9004,5.0,slanglois70,https://www.tripadvisor.ca/Profile/slanglois70, nil,Apr. 2018, April 2018
9004,5.0,banomorin,https://www.tripadvisor.ca/Profile/banomorin, nil,Apr. 2018, April 2018
9004,5.0,Phil B,https://www.tripadvisor.ca/Profile/453philippeb, nil,Mar. 2018, March 2018
9004,5.0,CEBYYT,https://www.tripadvisor.ca/Profile/CEBYYT, nil,Mar. 2018, March 2018
9004,5.0,rivergen,https://www.tripadvisor.ca/Profile/rivergen, nil,Mar. 2018, March 2018
9004,5.0,Laurie H,https://www.tripadvisor.ca/Profile/LaurieH810, nil,Mar. 2018, March 2018
9004,2.0,Mokifo,https://www.tripadvisor.ca/Profile/Mokifo, nil,Mar. 2018, March 2018
9004,5.0,AnnThi,https://www.tripadvisor.ca/Profile/AnnThi, nil,Feb. 2018, December 2017
9004,5.0,F&Malum,https://www.tripadvisor.ca/Profile/Wander810907, nil,Jan. 2018, January 2018
9004,5.0,Tripking07,https://www.tripadvisor.ca/Profile/Tripking07, nil,Jan. 2018, January 2018
9004,5.0,Sylvie L,https://www.tripadvisor.ca/Profile/U3542ONsylviel, nil,Jan. 2018, December 2017
9004,5.0,BigGandLittleT,https://www.tripadvisor.ca/Profile/BigGandLittleT, nil,Dec. 2017, December 2017
9004,5.0,ScotchAndSuits,https://www.tripadvisor.ca/Profile/ScotchAndSuits, nil,Dec. 2017, October 2017
9004,5.0,mynameiswelcome,https://www.tripadvisor.ca/Profile/mynameiswelcome, nil,Dec. 2017, December 2017
9004,5.0,Josee004,https://www.tripadvisor.ca/Profile/Josee004, nil,Nov. 2017, November 2017
9004,5.0,VacaMan17,https://www.tripadvisor.ca/Profile/VacaMan17, nil,Nov. 2017, November 2017
9004,4.0,JaysonC1974,https://www.tripadvisor.ca/Profile/JaysonC1974, nil,Oct. 2017, October 2017
9004,5.0,MGordonUSA,https://www.tripadvisor.ca/Profile/MGordonUSA, nil,Oct. 2017, October 2017
9004,5.0,travelingnow2008,https://www.tripadvisor.ca/Profile/travelingnow2008, nil,Oct. 2017, October 2017
9004,5.0,Johnny B,https://www.tripadvisor.ca/Profile/JohnnyB88, nil,Oct. 2017, October 2017
9005,5.0,JADouglas_13,https://www.tripadvisor.ca/Profile/JADouglas_13, nil,Dec. 2018, December 2018
9005,nil,,nil, nil,nil,nil
9005,3.0,Sheila S,https://www.tripadvisor.ca/Profile/797kathrinen, nil,Jul. 2018, July 2018
9005,1.0,Eric B,https://www.tripadvisor.ca/Profile/M6679HSericb, nil,Mar. 2017, March 2017
9005,3.0,ben_s00,https://www.tripadvisor.ca/Profile/ben_s00, nil,Dec. 2016, December 2016
9005,3.0,Jo1256,https://www.tripadvisor.ca/Profile/Jo1256, nil,Sep. 2016, September 2016
9005,3.0,Elise C,https://www.tripadvisor.ca/Profile/127elisec, nil,Jun. 2016, June 2016
9005,3.0,HabsfanJezTimes2,https://www.tripadvisor.ca/Profile/HabsfanJezTimes2, nil,Mar. 2016, February 2016
9005,5.0,nypdliz,https://www.tripadvisor.ca/Profile/nypdliz, nil,Jan. 2016, September 2015
9005,4.0,Robert T,https://www.tripadvisor.ca/Profile/roberttV5812WC, nil,Aug. 2015, August 2015
9005,4.0,Sherry S,https://www.tripadvisor.ca/Profile/SherryS539, nil,Jun. 2015, April 2015
9005,1.0,Ina A,https://www.tripadvisor.ca/Profile/inaa113, nil,Aug. 2014, July 2014
9005,3.0,Tangobangomango,https://www.tripadvisor.ca/Profile/Tangobangomango, nil,Jun. 2014, June 2014
9005,3.0,Joanne P,https://www.tripadvisor.ca/Profile/176joannep, nil,Apr. 2014, April 2014
9005,3.0,TheDavidBlack,https://www.tripadvisor.ca/Profile/TheDavidBlack, nil,Aug. 2013, August 2013
9005,4.0,jim_from_sf,https://www.tripadvisor.ca/Profile/jim_from_sf, nil,May 2013, May 2013
9005,3.0,Dudeneverstop,https://www.tripadvisor.ca/Profile/Dudeneverstop, nil,Feb. 2013, February 2013
9005,2.0,Blackwaterpark1,https://www.tripadvisor.ca/Profile/Blackwaterpark1, nil,Nov. 2012, November 2012
9005,4.0,d_dabija,https://www.tripadvisor.ca/Profile/d_dabija, nil,Sep. 2012, September 2012
9005,4.0,TravelotSir,https://www.tripadvisor.ca/Profile/TravelotSir, nil,May 2012, May 2012
9005,4.0,Perrotgirl,https://www.tripadvisor.ca/Profile/Perrotgirl, nil,Nov. 2011, November 2011
9005,3.0,Rach20Canada,https://www.tripadvisor.ca/Profile/Rach20Canada, nil,Aug. 2011, July 2011
9005,5.0,cathieak,https://www.tripadvisor.ca/Profile/cathieak, nil,Jun. 2011, May 2011
9005,4.0,CUBBZ,https://www.tripadvisor.ca/Profile/CUBBZ, nil,Aug. 2010, August 2010
9005,5.0,TBC_Rob,https://www.tripadvisor.ca/Profile/TBC_Rob, nil,Jan. 2005, November 2004
9006,nil,,nil, nil,nil,nil
9006,5.0,OkieGuest,https://www.tripadvisor.ca/Profile/OkieGuest, nil,Oct. 2016, October 2016
9006,5.0,klsgontario,https://www.tripadvisor.ca/Profile/klsgontario, nil,Aug. 2016, July 2016
9006,5.0,william8080,https://www.tripadvisor.ca/Profile/william8080, nil,Aug. 2016, August 2016
9006,5.0,ElenaLochankova,https://www.tripadvisor.ca/Profile/ElenaLochankova, nil,Jul. 2016, July 2016
9006,5.0,davidgQ4481VC,https://www.tripadvisor.ca/Profile/davidgQ4481VC, nil,Jul. 2016, June 2016
9006,4.0,Stephen O,https://www.tripadvisor.ca/Profile/stepheno605, nil,Jun. 2016, June 2016
9006,5.0,JDG56,https://www.tripadvisor.ca/Profile/JDG56, nil,Jun. 2016, June 2016
9006,5.0,epc123,https://www.tripadvisor.ca/Profile/epc123, nil,May 2016, May 2016
9006,4.0,Susan P,https://www.tripadvisor.ca/Profile/susanpT4644BK, nil,Feb. 2016, January 2016
9006,5.0,deneaulta,https://www.tripadvisor.ca/Profile/deneaulta, nil,Jan. 2016, August 2015
9006,5.0,Jonathan H,https://www.tripadvisor.ca/Profile/aloistrading, nil,Jan. 2016, January 2016
9006,5.0,DeaneCoop,https://www.tripadvisor.ca/Profile/DeaneCoop, nil,Oct. 2015, October 2015
